Date,BANKNIFTY12SEP1827300PE O,BANKNIFTY12SEP1827300PE H,BANKNIFTY12SEP1827300PE L,BANKNIFTY12SEP1827300PE C,BANKNIFTY12SEP1827300PE V
9/12/2018 3:29:00 PM,445,447.25,435.1,447.2,2200
9/12/2018 3:28:00 PM,445.55,446,435.3,445,7240
9/12/2018 3:27:00 PM,447.95,448,444.9,445.55,5840
9/12/2018 3:26:00 PM,450.2,455.1,445,447.95,6960
9/12/2018 3:25:00 PM,471.85,471.85,450,450.2,6360
9/12/2018 3:24:00 PM,476,480.3,470.05,471.85,4200
9/12/2018 3:23:00 PM,470.05,476.85,470,476,4560
9/12/2018 3:22:00 PM,469.1,474,466.4,470.05,3880
9/12/2018 3:21:00 PM,475,477.85,469.1,469.1,3400
9/12/2018 3:20:00 PM,477.45,478.4,473,475,3120
9/12/2018 3:19:00 PM,480,480,475,475,2840
9/12/2018 3:18:00 PM,486,490.5,480,480,2880
9/12/2018 3:17:00 PM,483.05,492.45,481.35,486,3560
9/12/2018 3:16:00 PM,485.4,485.6,480,483.95,3640
9/12/2018 3:15:00 PM,495,499.9,481.55,485.85,4800
9/12/2018 3:14:00 PM,489.6,495,489.6,495,1360
9/12/2018 3:13:00 PM,478.2,490.2,476,489.6,3400
9/12/2018 3:12:00 PM,489,495.05,477,482.2,3400
9/12/2018 3:11:00 PM,486,495.2,485.4,489,1520
9/12/2018 3:10:00 PM,487.75,495.95,485.3,487.75,1720
9/12/2018 3:09:00 PM,498.3,498.3,480.2,487.75,3400
9/12/2018 3:08:00 PM,497.45,500.25,491.4,495.7,2680
9/12/2018 3:07:00 PM,502,502.55,492.9,496.3,1960
9/12/2018 3:06:00 PM,525.25,525.25,502,502.05,1200
9/12/2018 3:05:00 PM,517.45,525.25,508.85,525.25,1520
9/12/2018 3:04:00 PM,503.15,524.35,502,517.45,4680
9/12/2018 3:03:00 PM,512.75,514.25,497.3,503.15,4320
9/12/2018 3:02:00 PM,522.3,529.15,512.1,512.75,2760
9/12/2018 3:01:00 PM,489,530.3,489,522.65,4360
9/12/2018 3:00:00 PM,485,489,474.2,489,2160
9/12/2018 2:59:00 PM,460,485,460,485,480
9/12/2018 2:58:00 PM,460,460,460,460,0
9/12/2018 2:57:00 PM,484.2,484.2,460,460,1680
9/12/2018 2:56:00 PM,485,485,477.5,484.2,320
9/12/2018 2:55:00 PM,495.4,500,485,485,840
9/12/2018 2:54:00 PM,475,495.4,475,495.4,320
9/12/2018 2:53:00 PM,472,475,472,475,120
9/12/2018 2:52:00 PM,471,472,468,472,800
9/12/2018 2:51:00 PM,479.45,479.45,471,471,360
9/12/2018 2:50:00 PM,470,479.45,470,479.45,80
9/12/2018 2:49:00 PM,460,470,460,470,40
9/12/2018 2:48:00 PM,452,485.4,452,460,480
9/12/2018 2:47:00 PM,455.8,455.8,452,452,280
9/12/2018 2:46:00 PM,453.25,455.8,450.55,455.8,200
